Country_Region,Province_State,ISO3,Last_Update,Active,Confirmed,Deaths,Incident_Rate,Latitude,Longitude,Mortality_Rate,Recovered,UID
Turkey,Global,TUR,2020-10-12 00:00:00,1612876,8699626,265290,13261.12,38.9637,35.2433,3.05,6821460,7606
Turkey,Global,TUR,2020-10-13 00:00:00,1608479,8756137,267014,13347.26,38.9637,35.2433,3.05,6880644,7607
Turkey,Global,TUR,2020-10-14 00:00:00,1603689,8811542,268703,13431.72,38.9637,35.2433,3.05,6939150,7608
Turkey,Global,TUR,2020-10-15 00:00:00,1598539,8865996,270364,13514.73,38.9637,35.2433,3.05,6997093,7609
Turkey,Global,TUR,2020-10-16 00:00:00,1592957,8919063,271982,13595.62,38.9637,35.2433,3.05,7054124,7610
Turkey,Global,TUR,2020-10-17 00:00:00,1586993,8970988,273565,13674.77,38.9637,35.2433,3.05,7110430,7611
Turkey,Global,TUR,2020-10-18 00:00:00,1580707,9022088,275124,13752.66,38.9637,35.2433,3.05,7166257,7612
Turkey,Global,TUR,2020-10-19 00:00:00,1574061,9072107,276649,13828.91,38.9637,35.2433,3.05,7221397,7613
Turkey,Global,TUR,2020-10-20 00:00:00,1567049,9120993,278140,13903.43,38.9637,35.2433,3.05,7275804,7614
Turkey,Global,TUR,2020-10-21 00:00:00,1559658,9168621,279592,13976.03,38.9637,35.2433,3.05,7329371,7615
Turkey,Global,TUR,2020-10-22 00:00:00,1551921,9215155,281011,14046.96,38.9637,35.2433,3.05,7382223,7616
Turkey,Global,TUR,2020-10-23 00:00:00,1543802,9260346,282389,14115.85,38.9637,35.2433,3.05,7434155,7617
Turkey,Global,TUR,2020-10-24 00:00:00,1535338,9304379,283732,14182.97,38.9637,35.2433,3.05,7485309,7618
Turkey,Global,TUR,2020-10-25 00:00:00,1526554,9347369,285043,14248.5,38.9637,35.2433,3.05,7535772,7619
Turkey,Global,TUR,2020-10-26 00:00:00,1517320,9388482,286297,14311.17,38.9637,35.2433,3.05,7584865,7620
Turkey,Global,TUR,2020-10-27 00:00:00,1507796,9428641,287521,14372.38,38.9637,35.2433,3.05,7633324,7621
Turkey,Global,TUR,2020-10-28 00:00:00,1497991,9467903,288719,14432.23,38.9637,35.2433,3.05,7681193,7622
Turkey,Global,TUR,2020-10-29 00:00:00,1487858,9505915,289878,14490.18,38.9637,35.2433,3.05,7728179,7623
Turkey,Global,TUR,2020-10-30 00:00:00,1477456,9543018,291009,14546.73,38.9637,35.2433,3.05,7774553,7624
Turkey,Global,TUR,2020-10-31 00:00:00,1466714,9578728,292098,14601.17,38.9637,35.2433,3.05,7819916,7625
Turkey,Global,TUR,2020-11-01 00:00:00,1455705,9613478,293158,14654.14,38.9637,35.2433,3.05,7864615,7626
Turkey,Global,TUR,2020-11-02 00:00:00,1444420,9647170,294185,14705.5,38.9637,35.2433,3.05,7908565,7627
Turkey,Global,TUR,2020-11-03 00:00:00,1432845,9679673,295176,14755.04,38.9637,35.2433,3.05,7951652,7628
Turkey,Global,TUR,2020-11-04 00:00:00,1420945,9710720,296123,14802.37,38.9637,35.2433,3.05,7993652,7629
Turkey,Global,TUR,2020-11-05 00:00:00,1408809,9740860,297042,14848.31,38.9637,35.2433,3.05,8035009,7630
Turkey,Global,TUR,2020-11-06 00:00:00,1396399,9769797,297925,14892.42,38.9637,35.2433,3.05,8075473,7631
Turkey,Global,TUR,2020-11-07 00:00:00,1383749,9797732,298777,14935.0,38.9637,35.2433,3.05,8115206,7632
Turkey,Global,TUR,2020-11-08 00:00:00,1370892,9824863,299604,14976.36,38.9637,35.2433,3.05,8154367,7633
Turkey,Global,TUR,2020-11-09 00:00:00,1357789,9850875,300397,15016.01,38.9637,35.2433,3.05,8192689,7634
Turkey,Global,TUR,2020-11-10 00:00:00,1344471,9875961,301162,15054.25,38.9637,35.2433,3.05,8230328,7635
Turkey,Global,TUR,2020-11-11 00:00:00,1330889,9899715,301886,15090.46,38.9637,35.2433,3.05,8266940,7636
Turkey,Global,TUR,2020-11-12 00:00:00,1317128,9922730,302588,15125.54,38.9637,35.2433,3.05,8303014,7637
Turkey,Global,TUR,2020-11-13 00:00:00,1303174,9944874,303264,15159.3,38.9637,35.2433,3.05,8338436,7638
Turkey,Global,TUR,2020-11-14 00:00:00,1289028,9966110,303911,15191.67,38.9637,35.2433,3.05,8373171,7639
Turkey,Global,TUR,2020-11-15 00:00:00,1274686,9986373,304529,15222.55,38.9637,35.2433,3.05,8407158,7640
Turkey,Global,TUR,2020-11-16 00:00:00,1260155,10005686,305118,15251.99,38.9637,35.2433,3.05,8440413,7641
Turkey,Global,TUR,2020-11-17 00:00:00,1245463,10024228,305683,15280.26,38.9637,35.2433,3.05,8473082,7642
Turkey,Global,TUR,2020-11-18 00:00:00,1230600,10041888,306222,15307.18,38.9637,35.2433,3.05,8505066,7643
Turkey,Global,TUR,2020-11-19 00:00:00,1215580,10058753,306736,15332.88,38.9637,35.2433,3.05,8536437,7644
Turkey,Global,TUR,2020-11-20 00:00:00,1200420,10074913,307229,15357.52,38.9637,35.2433,3.05,8567264,7645
Turkey,Global,TUR,2020-11-21 00:00:00,1185136,10090490,307704,15381.26,38.9637,35.2433,3.05,8597650,7646
Turkey,Global,TUR,2020-11-22 00:00:00,1169689,10105116,308150,15403.56,38.9637,35.2433,3.05,8627277,7647
Turkey,Global,TUR,2020-11-23 00:00:00,1154148,10119353,308584,15425.26,38.9637,35.2433,3.05,8656621,7648
Turkey,Global,TUR,2020-11-24 00:00:00,1138482,10132916,308998,15445.93,38.9637,35.2433,3.05,8685436,7649
Turkey,Global,TUR,2020-11-25 00:00:00,1122653,10145411,309379,15464.98,38.9637,35.2433,3.05,8713379,7650
Turkey,Global,TUR,2020-11-26 00:00:00,1106723,10157376,309744,15483.22,38.9637,35.2433,3.05,8740909,7651
Turkey,Global,TUR,2020-11-27 00:00:00,1090677,10168635,310087,15500.38,38.9637,35.2433,3.05,8767871,7652
Turkey,Global,TUR,2020-11-28 00:00:00,1074550,10179487,310418,15516.92,38.9637,35.2433,3.05,8794519,7653
Turkey,Global,TUR,2020-11-29 00:00:00,1058333,10189829,310733,15532.69,38.9637,35.2433,3.05,8820763,7654
Turkey,Global,TUR,2020-11-30 00:00:00,1042040,10199766,311036,15547.84,38.9637,35.2433,3.05,8846690,7655
Turkey,Global,TUR,2020-12-01 00:00:00,1025654,10209126,311322,15562.1,38.9637,35.2433,3.05,8872150,7656
Turkey,Global,TUR,2020-12-02 00:00:00,1009192,10218036,311594,15575.69,38.9637,35.2433,3.05,8897250,7657
Turkey,Global,TUR,2020-12-03 00:00:00,992644,10226359,311847,15588.37,38.9637,35.2433,3.05,8921868,7658
Turkey,Global,TUR,2020-12-04 00:00:00,976028,10234267,312088,15600.43,38.9637,35.2433,3.05,8946151,7659
Turkey,Global,TUR,2020-12-05 00:00:00,959339,10241701,312315,15611.76,38.9637,35.2433,3.05,8970047,7660
Turkey,Global,TUR,2020-12-06 00:00:00,942578,10248608,312526,15622.29,38.9637,35.2433,3.05,8993504,7661
Turkey,Global,TUR,2020-12-07 00:00:00,925765,10255209,312727,15632.35,38.9637,35.2433,3.05,9016717,7662
Turkey,Global,TUR,2020-12-08 00:00:00,908904,10261515,312919,15641.96,38.9637,35.2433,3.05,9039692,7663
Turkey,Global,TUR,2020-12-09 00:00:00,891979,10267337,313097,15650.84,38.9637,35.2433,3.05,9062261,7664
Turkey,Global,TUR,2020-12-10 00:00:00,875015,10272922,313267,15659.35,38.9637,35.2433,3.05,9084640,7665
Turkey,Global,TUR,2020-12-11 00:00:00,857992,10278047,313424,15667.16,38.9637,35.2433,3.05,9106631,7666
Turkey,Global,TUR,2020-12-12 00:00:00,840920,10282778,313568,15674.37,38.9637,35.2433,3.05,9128290,7667
Turkey,Global,TUR,2020-12-13 00:00:00,823823,10287382,313708,15681.39,38.9637,35.2433,3.05,9149851,7668
Turkey,Global,TUR,2020-12-14 00:00:00,806681,10291636,313838,15687.88,38.9637,35.2433,3.05,9171117,7669
Turkey,Global,TUR,2020-12-15 00:00:00,789511,10295684,313961,15694.05,38.9637,35.2433,3.05,9192212,7670
Turkey,Global,TUR,2020-12-16 00:00:00,772298,10299360,314073,15699.65,38.9637,35.2433,3.05,9212989,7671
Turkey,Global,TUR,2020-12-17 00:00:00,755063,10302915,314182,15705.07,38.9637,35.2433,3.05,9233670,7672
Turkey,Global,TUR,2020-12-18 00:00:00,737803,10306283,314285,15710.2,38.9637,35.2433,3.05,9254195,7673
Turkey,Global,TUR,2020-12-19 00:00:00,720512,10309362,314378,15714.9,38.9637,35.2433,3.05,9274472,7674
Turkey,Global,TUR,2020-12-20 00:00:00,703201,10312308,314468,15719.39,38.9637,35.2433,3.05,9294639,7675
Turkey,Global,TUR,2020-12-21 00:00:00,685863,10315005,314551,15723.5,38.9637,35.2433,3.05,9314591,7676
Turkey,Global,TUR,2020-12-22 00:00:00,668506,10317528,314627,15727.34,38.9637,35.2433,3.05,9334395,7677
Turkey,Global,TUR,2020-12-23 00:00:00,651127,10319851,314698,15730.88,38.9637,35.2433,3.05,9354026,7678
Turkey,Global,TUR,2020-12-24 00:00:00,633733,10322072,314766,15734.27,38.9637,35.2433,3.05,9373573,7679
Turkey,Global,TUR,2020-12-25 00:00:00,616321,10324084,314827,15737.34,38.9637,35.2433,3.05,9392936,7680
Turkey,Global,TUR,2020-12-26 00:00:00,598892,10325949,314884,15740.18,38.9637,35.2433,3.05,9412173,7681
Turkey,Global,TUR,2020-12-27 00:00:00,581449,10327681,314937,15742.82,38.9637,35.2433,3.05,9431295,7682
Turkey,Global,TUR,2020-12-28 00:00:00,563995,10329296,314986,15745.28,38.9637,35.2433,3.05,9450315,7683
Turkey,Global,TUR,2020-12-29 00:00:00,546529,10330818,315033,15747.6,38.9637,35.2433,3.05,9469256,7684
Turkey,Global,TUR,2020-12-30 00:00:00,529054,10332247,315076,15749.78,38.9637,35.2433,3.05,9488117,7685
Turkey,Global,TUR,2020-12-31 00:00:00,511567,10333531,315115,15751.74,38.9637,35.2433,3.05,9506849,7686
Iran,Global,IRN,2020-01-01 00:00:00,6070,8938,187,35.26,32.4279,53.688,2.09,2681,7687
Iran,Global,IRN,2020-01-02 00:00:00,12470,18409,385,72.62,32.4279,53.688,2.09,5554,7688
Iran,Global,IRN,2020-01-03 00:00:00,19069,28221,590,111.32,32.4279,53.688,2.09,8562,7689
Iran,Global,IRN,2020-01-04 00:00:00,26170,38827,811,153.16,32.4279,53.688,2.09,11846,7690
Iran,Global,IRN,2020-01-05 00:00:00,33608,49990,1045,197.19,32.4279,53.688,2.09,15337,7691
Iran,Global,IRN,2020-01-06 00:00:00,41514,61905,1294,244.2,32.4279,53.688,2.09,19097,7692
Iran,Global,IRN,2020-01-07 00:00:00,49739,74359,1554,293.32,32.4279,53.688,2.09,23066,7693
Iran,Global,IRN,2020-01-08 00:00:00,58646,87898,1837,346.73,32.4279,53.688,2.09,27415,7694
Iran,Global,IRN,2020-01-09 00:00:00,67754,101806,2127,401.59,32.4279,53.688,2.09,31925,7695
Iran,Global,IRN,2020-01-10 00:00:00,77399,116596,2436,459.93,32.4279,53.688,2.09,36761,7696
Iran,Global,IRN,2020-01-11 00:00:00,87439,132061,2760,520.94,32.4279,53.688,2.09,41862,7697
Iran,Global,IRN,2020-01-12 00:00:00,97945,148308,3099,585.03,32.4279,53.688,2.09,47264,7698
Iran,Global,IRN,2020-01-13 00:00:00,108944,165387,3456,652.4,32.4279,53.688,2.09,52987,7699
Iran,Global,IRN,2020-01-14 00:00:00,120523,183438,3833,723.6,32.4279,53.688,2.09,59082,7700
Iran,Global,IRN,2020-01-15 00:00:00,132514,202212,4226,797.66,32.4279,53.688,2.09,65472,7701
Iran,Global,IRN,2020-01-16 00:00:00,144934,221739,4634,874.69,32.4279,53.688,2.09,72171,7702
Iran,Global,IRN,2020-01-17 00:00:00,158080,242482,5067,956.51,32.4279,53.688,2.09,79335,7703
Iran,Global,IRN,2020-01-18 00:00:00,171698,264059,5518,1041.63,32.4279,53.688,2.09,86843,7704
Iran,Global,IRN,2020-01-19 00:00:00,186012,286822,5994,1131.42,32.4279,53.688,2.09,94816,7705
Iran,Global,IRN,2020-01-20 00:00:00,200962,310687,6492,1225.56,32.4279,53.688,2.09,103233,7706
Iran,Global,IRN,2020-01-21 00:00:00,216516,335616,7013,1323.9,32.4279,53.688,2.09,112087,7707
Iran,Global,IRN,2020-01-22 00:00:00,232743,361721,7559,1426.87,32.4279,53.688,2.09,121419,7708
Iran,Global,IRN,2020-01-23 00:00:00,249359,388571,8120,1532.79,32.4279,53.688,2.09,131092,7709
Iran,Global,IRN,2020-01-24 00:00:00,266472,416340,8700,1642.33,32.4279,53.688,2.09,141168,7710
Iran,Global,IRN,2020-01-25 00:00:00,284311,445393,9307,1756.93,32.4279,53.688,2.09,151775,7711
Iran,Global,IRN,2020-01-26 00:00:00,302721,475499,9936,1875.69,32.4279,53.688,2.09,162842,7712
Iran,Global,IRN,2020-01-27 00:00:00,321871,506932,10593,1999.69,32.4279,53.688,2.09,174468,7713
Iran,Global,IRN,2020-01-28 00:00:00,341649,539525,11274,2128.25,32.4279,53.688,2.09,186602,7714
Iran,Global,IRN,2020-01-29 00:00:00,361953,573126,11976,2260.8,32.4279,53.688,2.09,199197,7715
Iran,Global,IRN,2020-01-30 00:00:00,382796,607763,12700,2397.43,32.4279,53.688,2.09,212267,7716
Iran,Global,IRN,2020-01-31 00:00:00,404356,643731,13452,2539.31,32.4279,53.688,2.09,225923,7717
Iran,Global,IRN,2020-02-01 00:00:00,426716,681169,14234,2686.99,32.4279,53.688,2.09,240219,7718
Iran,Global,IRN,2020-02-02 00:00:00,449226,719053,15026,2836.44,32.4279,53.688,2.09,254801,7719
Iran,Global,IRN,2020-02-03 00:00:00,472898,759007,15861,2994.04,32.4279,53.688,2.09,270248,7720
Iran,Global,IRN,2020-02-04 00:00:00,497008,799884,16715,3155.29,32.4279,53.688,2.09,286161,7721
Iran,Global,IRN,2020-02-05 00:00:00,521810,842102,17597,3321.82,32.4279,53.688,2.09,302695,7722
Iran,Global,IRN,2020-02-06 00:00:00,547217,885533,18505,3493.15,32.4279,53.688,2.09,319811,7723
Iran,Global,IRN,2020-02-07 00:00:00,573107,929986,19434,3668.5,32.4279,53.688,2.09,337445,7724
Iran,Global,IRN,2020-02-08 00:00:00,599641,975732,20390,3848.95,32.4279,53.688,2.09,355701,7725
Iran,Global,IRN,2020-02-09 00:00:00,626796,1022744,21372,4034.4,32.4279,53.688,2.09,374576,7726
Iran,Global,IRN,2020-02-10 00:00:00,654195,1070419,22368,4222.46,32.4279,53.688,2.09,393856,7727
Iran,Global,IRN,2020-02-11 00:00:00,682482,1119815,23400,4417.31,32.4279,53.688,2.09,413933,7728
Iran,Global,IRN,2020-02-12 00:00:00,710993,1169857,24446,4614.71,32.4279,53.688,2.09,434418,7729
Iran,Global,IRN,2020-02-13 00:00:00,740058,1221092,25517,4816.82,32.4279,53.688,2.09,455517,7730
Iran,Global,IRN,2020-02-14 00:00:00,769676,1273532,26613,5023.68,32.4279,53.688,2.09,477243,7731
Iran,Global,IRN,2020-02-15 00:00:00,799663,1326878,27727,5234.11,32.4279,53.688,2.09,499488,7732
Iran,Global,IRN,2020-02-16 00:00:00,829976,1381070,28860,5447.88,32.4279,53.688,2.09,522234,7733
Iran,Global,IRN,2020-02-17 00:00:00,860907,1436598,30020,5666.92,32.4279,53.688,2.09,545671,7734
Iran,Global,IRN,2020-02-18 00:00:00,892147,1492961,31198,5889.26,32.4279,53.688,2.09,569616,7735
Iran,Global,IRN,2020-02-19 00:00:00,923677,1550131,32393,6114.77,32.4279,53.688,2.09,594061,7736
Iran,Global,IRN,2020-02-20 00:00:00,955716,1608485,33612,6344.96,32.4279,53.688,2.09,619157,7737
Iran,Global,IRN,2020-02-21 00:00:00,987931,1667470,34845,6577.64,32.4279,53.688,2.09,644694,7738
Iran,Global,IRN,2020-02-22 00:00:00,1020336,1727116,36091,6812.92,32.4279,53.688,2.09,670689,7739
Iran,Global,IRN,2020-02-23 00:00:00,1053154,1787807,37359,7052.33,32.4279,53.688,2.09,697294,7740
Iran,Global,IRN,2020-02-24 00:00:00,1086357,1849505,38649,7295.71,32.4279,53.688,2.09,724499,7741
Iran,Global,IRN,2020-02-25 00:00:00,1119315,1911143,39937,7538.85,32.4279,53.688,2.09,751891,7742
Iran,Global,IRN,2020-02-26 00:00:00,1152655,1973793,41246,7785.98,32.4279,53.688,2.09,779892,7743
Iran,Global,IRN,2020-02-27 00:00:00,1186041,2036886,42564,8034.87,32.4279,53.688,2.09,808281,7744
Iran,Global,IRN,2020-02-28 00:00:00,1219500,2100475,43893,8285.7,32.4279,53.688,2.09,837082,7745
Iran,Global,IRN,2020-02-29 00:00:00,1253176,2164813,45237,8539.5,32.4279,53.688,2.09,866400,7746
Iran,Global,IRN,2020-03-01 00:00:00,1286462,2228854,46576,8792.12,32.4279,53.688,2.09,895816,7747
Iran,Global,IRN,2020-03-02 00:00:00,1319755,2293284,47922,9046.28,32.4279,53.688,2.09,925607,7748
Iran,Global,IRN,2020-03-03 00:00:00,1352900,2357838,49271,9300.92,32.4279,53.688,2.09,955667,7749
Iran,Global,IRN,2020-03-04 00:00:00,1386140,2422942,50631,9557.73,32.4279,53.688,2.09,986171,7750
Iran,Global,IRN,2020-03-05 00:00:00,1419082,2487911,51989,9814.02,32.4279,53.688,2.09,1016840,7751
Iran,Global,IRN,2020-03-06 00:00:00,1452166,2553518,53360,10072.82,32.4279,53.688,2.09,1047992,7752
Iran,Global,IRN,2020-03-07 00:00:00,1484786,2618699,54722,10329.93,32.4279,53.688,2.09,1079191,7753
Iran,Global,IRN,2020-03-08 00:00:00,1517366,2684201,56091,10588.32,32.4279,53.688,2.09,1110744,7754
Iran,Global,IRN,2020-03-09 00:00:00,1549844,2749918,57464,10847.55,32.4279,53.688,2.09,1142610,7755
Iran,Global,IRN,2020-03-10 00:00:00,1581801,2815104,58826,11104.69,32.4279,53.688,2.09,1174477,7756
Iran,Global,IRN,2020-03-11 00:00:00,1613174,2879643,60175,11359.27,32.4279,53.688,2.09,1206294,7757
Iran,Global,IRN,2020-03-12 00:00:00,1644566,2944610,61533,11615.55,32.4279,53.688,2.09,1238511,7758
Iran,Global,IRN,2020-03-13 00:00:00,1675349,3008878,62876,11869.07,32.4279,53.688,2.09,1270653,7759
Iran,Global,IRN,2020-03-14 00:00:00,1705797,3072935,64214,12121.75,32.4279,53.688,2.09,1302924,7760
Iran,Global,IRN,2020-03-15 00:00:00,1735631,3136279,65538,12371.62,32.4279,53.688,2.09,1335110,7761
Iran,Global,IRN,2020-03-16 00:00:00,1765083,3199318,66855,12620.29,32.4279,53.688,2.09,1367380,7762
Iran,Global,IRN,2020-03-17 00:00:00,1793985,3261747,68160,12866.55,32.4279,53.688,2.09,1399602,7763
Iran,Global,IRN,2020-03-18 00:00:00,1822452,3323770,69456,13111.21,32.4279,53.688,2.09,1431862,7764
Iran,Global,IRN,2020-03-19 00:00:00,1850362,3385160,70739,13353.38,32.4279,53.688,2.09,1464059,7765
Iran,Global,IRN,2020-03-20 00:00:00,1877555,3445615,72002,13591.85,32.4279,53.688,2.09,1496058,7766
Iran,Global,IRN,2020-03-21 00:00:00,1904213,3505464,73253,13827.94,32.4279,53.688,2.09,1527998,7767
Iran,Global,IRN,2020-03-22 00:00:00,1930228,3564500,74486,14060.82,32.4279,53.688,2.09,1559786,7768
Iran,Global,IRN,2020-03-23 00:00:00,1955847,3623176,75712,14292.28,32.4279,53.688,2.09,1591617,7769
Iran,Global,IRN,2020-03-24 00:00:00,1980626,3680662,76914,14519.04,32.4279,53.688,2.09,1623122,7770
Iran,Global,IRN,2020-03-25 00:00:00,2004670,3737140,78094,14741.83,32.4279,53.688,2.09,1654376,7771
Iran,Global,IRN,2020-03-26 00:00:00,2027807,3792280,79246,14959.34,32.4279,53.688,2.09,1685227,7772
Iran,Global,IRN,2020-03-27 00:00:00,2050319,3846600,80381,15173.61,32.4279,53.688,2.09,1715900,7773
Iran,Global,IRN,2020-03-28 00:00:00,2072451,3900552,81509,15386.44,32.4279,53.688,2.09,1746592,7774
Iran,Global,IRN,2020-03-29 00:00:00,2093670,3953126,82607,15593.82,32.4279,53.688,2.09,1776849,7775
Iran,Global,IRN,2020-03-30 00:00:00,2113942,4004246,83676,15795.48,32.4279,53.688,2.09,1806628,7776
Iran,Global,IRN,2020-03-31 00:00:00,2133490,4054318,84722,15992.99,32.4279,53.688,2.09,1836106,7777
Iran,Global,IRN,2020-04-01 00:00:00,2152127,4102980,85739,16184.95,32.4279,53.688,2.09,1865114,7778
Iran,Global,IRN,2020-04-02 00:00:00,2170455,4151364,86750,16375.81,32.4279,53.688,2.09,1894159,7779
Iran,Global,IRN,2020-04-03 00:00:00,2187837,4198251,87730,16560.76,32.4279,53.688,2.09,1922684,7780
Iran,Global,IRN,2020-04-04 00:00:00,2204504,4244066,88687,16741.49,32.4279,53.688,2.09,1950875,7781
Iran,Global,IRN,2020-04-05 00:00:00,2220436,4288763,89621,16917.8,32.4279,53.688,2.09,1978706,7782
Iran,Global,IRN,2020-04-06 00:00:00,2235585,4332236,90529,17089.29,32.4279,53.688,2.09,2006122,7783
Iran,Global,IRN,2020-04-07 00:00:00,2249696,4373981,91402,17253.96,32.4279,53.688,2.09,2032883,7784
Iran,Global,IRN,2020-04-08 00:00:00,2263297,4415005,92259,17415.79,32.4279,53.688,2.09,2059449,7785
Iran,Global,IRN,2020-04-09 00:00:00,2276083,4454708,93089,17572.4,32.4279,53.688,2.09,2085536,7786
Iran,Global,IRN,2020-04-10 00:00:00,2288220,4493399,93897,17725.03,32.4279,53.688,2.09,2111282,7787
Iran,Global,IRN,2020-04-11 00:00:00,2299461,4530586,94674,17871.72,32.4279,53.688,2.09,2136451,7788
Iran,Global,IRN,2020-04-12 00:00:00,2310069,4566769,95430,18014.45,32.4279,53.688,2.09,2161270,7789
Iran,Global,IRN,2020-04-13 00:00:00,2319818,4601495,96156,18151.43,32.4279,53.688,2.09,2185521,7790
Iran,Global,IRN,2020-04-14 00:00:00,2329049,4635424,96865,18285.27,32.4279,53.688,2.09,2209510,7791
Iran,Global,IRN,2020-04-15 00:00:00,2337394,4667813,97542,18413.04,32.4279,53.688,2.09,2232877,7792
Iran,Global,IRN,2020-04-16 00:00:00,2345045,4699031,98194,18536.18,32.4279,53.688,2.09,2255792,7793
Iran,Global,IRN,2020-04-17 00:00:00,2351929,4728922,98819,18654.09,32.4279,53.688,2.09,2278174,7794
Iran,Global,IRN,2020-04-18 00:00:00,2358311,4758006,99427,18768.82,32.4279,53.688,2.09,2300268,7795
Iran,Global,IRN,2020-04-19 00:00:00,2364117,4786120,100014,18879.72,32.4279,53.688,2.09,2321989,7796
Iran,Global,IRN,2020-04-20 00:00:00,2369291,4813148,100579,18986.34,32.4279,53.688,2.09,2343278,7797
Iran,Global,IRN,2020-04-21 00:00:00,2373820,4839046,101120,19088.5,32.4279,53.688,2.09,2364106,7798
Iran,Global,IRN,2020-04-22 00:00:00,2377777,4863956,101641,19186.76,32.4279,53.688,2.09,2384538,7799
Iran,Global,IRN,2020-04-23 00:00:00,2381081,4887698,102137,19280.41,32.4279,53.688,2.09,2404480,7800
Iran,Global,IRN,2020-04-24 00:00:00,2383818,4910437,102612,19370.11,32.4279,53.688,2.09,2424007,7801
Iran,Global,IRN,2020-04-25 00:00:00,2385987,4932163,103066,19455.81,32.4279,53.688,2.09,2443110,7802
Iran,Global,IRN,2020-04-26 00:00:00,2387653,4952997,103501,19538.0,32.4279,53.688,2.09,2461843,7803
Iran,Global,IRN,2020-04-27 00:00:00,2388761,4972820,103916,19616.19,32.4279,53.688,2.09,2480143,7804
Iran,Global,IRN,2020-04-28 00:00:00,2389299,4991590,104308,19690.23,32.4279,53.688,2.09,2497983,7805
Iran,Global,IRN,2020-04-29 00:00:00,2389385,5009546,104683,19761.06,32.4279,53.688,2.09,2515478,7806
Iran,Global,IRN,2020-04-30 00:00:00,2389099,5026851,105045,19829.33,32.4279,53.688,2.09,2532707,7807
Iran,Global,IRN,2020-05-01 00:00:00,2388333,5043264,105388,19894.07,32.4279,53.688,2.09,2549543,7808
Iran,Global,IRN,2020-05-02 00:00:00,2387117,5058840,105713,19955.51,32.4279,53.688,2.09,2566010,7809
Iran,Global,IRN,2020-05-03 00:00:00,2385511,5073702,106024,20014.14,32.4279,53.688,2.09,2582167,7810
Iran,Global,IRN,2020-05-04 00:00:00,2383487,5087778,106318,20069.66,32.4279,53.688,2.09,2597973,7811
Iran,Global,IRN,2020-05-05 00:00:00,2381111,5101202,106598,20122.62,32.4279,53.688,2.09,2613493,7812
Iran,Global,IRN,2020-05-06 00:00:00,2378366,5113930,106864,20172.83,32.4279,53.688,2.09,2628700,7813
Iran,Global,IRN,2020-05-07 00:00:00,2375192,5125828,107113,20219.76,32.4279,53.688,2.09,2643523,7814
Iran,Global,IRN,2020-05-08 00:00:00,2371645,5137003,107346,20263.84,32.4279,53.688,2.09,2658012,7815
Iran,Global,IRN,2020-05-09 00:00:00,2367769,5147549,107567,20305.44,32.4279,53.688,2.09,2672213,7816
Iran,Global,IRN,2020-05-10 00:00:00,2363669,5157682,107779,20345.41,32.4279,53.688,2.09,2686234,7817
Iran,Global,IRN,2020-05-11 00:00:00,2359228,5167142,107976,20382.73,32.4279,53.688,2.09,2699938,7818
Iran,Global,IRN,2020-05-12 00:00:00,2354517,5176081,108163,20417.99,32.4279,53.688,2.09,2713401,7819
Iran,Global,IRN,2020-05-13 00:00:00,2349474,5184355,108336,20450.63,32.4279,53.688,2.09,2726545,7820
Iran,Global,IRN,2020-05-14 00:00:00,2344229,5192242,108501,20481.74,32.4279,53.688,2.09,2739512,7821
Iran,Global,IRN,2020-05-15 00:00:00,2338762,5199695,108656,20511.14,32.4279,53.688,2.09,2752277,7822
Iran,Global,IRN,2020-05-16 00:00:00,2333118,5206810,108805,20539.21,32.4279,53.688,2.09,2764887,7823
Iran,Global,IRN,2020-05-17 00:00:00,2327198,5213363,108942,20565.06,32.4279,53.688,2.09,2777223,7824
Iran,Global,IRN,2020-05-18 00:00:00,2321072,5219501,109070,20589.27,32.4279,53.688,2.09,2789359,7825
Iran,Global,IRN,2020-05-19 00:00:00,2314762,5225270,109191,20612.03,32.4279,53.688,2.09,2801317,7826
Iran,Global,IRN,2020-05-20 00:00:00,2308347,5230845,109307,20634.02,32.4279,53.688,2.09,2813191,7827
Iran,Global,IRN,2020-05-21 00:00:00,2301706,5235952,109414,20654.16,32.4279,53.688,2.09,2824832,7828
Iran,Global,IRN,2020-05-22 00:00:00,2294846,5240596,109511,20672.48,32.4279,53.688,2.09,2836239,7829
Iran,Global,IRN,2020-05-23 00:00:00,2287867,5245004,109603,20689.87,32.4279,53.688,2.09,2847534,7830
Iran,Global,IRN,2020-05-24 00:00:00,2280792,5249226,109691,20706.52,32.4279,53.688,2.09,2858743,7831
Iran,Global,IRN,2020-05-25 00:00:00,2273569,5253140,109773,20721.96,32.4279,53.688,2.09,2869798,7832
Iran,Global,IRN,2020-05-26 00:00:00,2266216,5256780,109849,20736.32,32.4279,53.688,2.09,2880715,7833
Iran,Global,IRN,2020-05-27 00:00:00,2258829,5260373,109924,20750.5,32.4279,53.688,2.09,2891620,7834
Iran,Global,IRN,2020-05-28 00:00:00,2251257,5263562,109991,20763.08,32.4279,53.688,2.09,2902314,7835
Iran,Global,IRN,2020-05-29 00:00:00,2243668,5266734,110057,20775.59,32.4279,53.688,2.09,2913009,7836
Iran,Global,IRN,2020-05-30 00:00:00,2235950,5269629,110118,20787.01,32.4279,53.688,2.09,2923561,7837
